num_dept;nom_dept;groupement;centre;adresse
6;Alpes-maritimes;GROUPEMENT NORD;CIS SAINT MARTIN VESUBIE;5 rue du Souvenir Français 06450 SAINT MARTIN VESUBIE
6;Alpes-maritimes;GROUPEMENT NORD;CIS SAINT SAUVEUR SUR TINEE;8 avenue des Blavets 06420 SAINT SAUVEUR SUR TINEE
6;Alpes-maritimes;GROUPEMENT NORD;CIS TOURETTE LEVENS;route du Mont Gros 06690 TOURETTE LEVENS
6;Alpes-maritimes;GROUPEMENT NORD;CIS PEONE VALBERG;VILLAGE 06470 PEONE VALBERG
6;Alpes-maritimes;GROUPEMENT NORD;CIS VILLARS SUR VAR;rue BISCHOFFSHEIM 06710 VILLARS SUR VAR
6;Alpes-maritimes;GROUPEMENT OUEST;CSP LA BOCCA;11 avenue Pierre de COUBERTIN 06150 CANNES
6;Alpes-maritimes;GROUPEMENT OUEST;CSP PASTOUR;9 rue Louis PASTOUR 06150 CANNES
6;Alpes-maritimes;GROUPEMENT OUEST;CIS MOUGINS;40 impasse des CABRIERES 06250 MOUGINS
6;Alpes-maritimes;GROUPEMENT OUEST;CIS APS STE MARGUERITE;ILE STE MARGUERITE 06400 APS STE MARGUERITE
6;Alpes-maritimes;GROUPEMENT OUEST;CIS PEGOMAS;06580 PEGOMAS
6;Alpes-maritimes;GROUPEMENT OUEST;CIS LA ROQUETTE SUR SIAGNE;06550 LA ROQUETTE SUR SIAGNE
6;Alpes-maritimes;GROUPEMENT OUEST;CIS THEOULE;06590 THEOULE
6;Alpes-maritimes;GROUPEMENT OUEST;CSP GRASSE;2 chemin des poissonniers 06130 GRASSE
6;Alpes-maritimes;GROUPEMENT OUEST;CIS AURIBEAU SUR SIAGNE;QUARTIER DES CONDAMINES 06880 AURIBEAU SUR SIAGNE
6;Alpes-maritimes;GROUPEMENT OUEST;CIS LE BAR SUR LOUP;AVENUE DES ECOLES 06620 LE BAR SUR LOUP
6;Alpes-maritimes;GROUPEMENT OUEST;CIS CABRIS;Chemin de STRAMOUSSE 06530 CABRIS
6;Alpes-maritimes;GROUPEMENT OUEST;CIS MOUANS SARTOUX;Place Général de GAULLE 06370 MOUANS SARTOUX
6;Alpes-maritimes;GROUPEMENT OUEST;CIS PEYMEINADE;11 BD Jean GIRAUD 06530 PEYMEINADE
6;Alpes-maritimes;GROUPEMENT OUEST;CIS SAINT CEZAIRE SUR SIAGNE;STADE OUEST 06530 SAINT CEZAIRE SUR SIAGNE
6;Alpes-maritimes;GROUPEMENT OUEST;CIS LE TIGNET;Avenue de L'hôtel de ville 06530 LE TIGNET
6;Alpes-maritimes;GROUPEMENT OUEST;CIS SAINT VALLIER DE THIEY;06460 SAINT VALLIER DE THIEY
6;Alpes-maritimes;GROUPEMENT OUEST;CIS ANDON;06750 CAILLE 06750 ANDON
6;Alpes-maritimes;GROUPEMENT OUEST;CIS SAINT AUBAN;06850 SAINT AUBAN
6;Alpes-maritimes;GROUPEMENT SUD;CSP MAGNAN;2 BD DE LA MADELEINE 06000 NICE
6;Alpes-maritimes;GROUPEMENT SUD;CSP FODERE;27 rue FODERE 06300 NICE
6;Alpes-maritimes;GROUPEMENT SUD;CSP BON VOYAGE;228 route de TURIN 06300 NICE
6;Alpes-maritimes;GROUPEMENT SUD;CIS SAINT ISIDORE;455 avenue STE MARGUERITE 06200 NICE
6;Alpes-maritimes;GROUPEMENT SUD;CIS PONT SAINT JEAN;55 avenue Dominique Durandy 06230 PONT SAINT JEAN
6;Alpes-maritimes;GROUPEMENT SUD;CIS HANCY;8 rue HANCY 06000 NICE
6;Alpes-maritimes;GROUPEMENT SUD;CIS TOUR ROUGE;QUAI ILE DE BEAUTE  PORT DE NICE 06300 NICE 06300 NICE
6;Alpes-maritimes;GROUPEMENT SUD;CIS LA TURBIE;Place de la crémaillière 06320 LA TURBIE 06320 LA TURBIE
6;Alpes-maritimes;GROUPEMENT SUD;CIS EZE;Bd Maréchal LECLERC 06360 EZE 06360 EZE
6;Alpes-maritimes;GROUPEMENT SUD;CIS CASTAGNIERS;4144 route de CASTAGNIERS 06670 CASTAGNIERS
6;Alpes-maritimes;GROUPEMENT SUD;CIS NICE NORD;NICE NORD
7;Ardeche;GROUPEMENT NORD;CSP ANNONAY;AVENUE BACKNANG 07100 ANNONAY
7;Ardeche;GROUPEMENT NORD;CS LAMASTRE;7 rue H. Roche 07270 LAMASTRE
7;Ardeche;GROUPEMENT NORD;CS ROCHEPAULE;Le Village 07320 ROCHEPAULE
7;Ardeche;GROUPEMENT NORD;CS SARRAS;14 Bis avenue du 8 mai1945 07370 SARRAS
7;Ardeche;GROUPEMENT NORD;CS SATILLIEU;La Bergère 07290 SATILLIEU
7;Ardeche;GROUPEMENT NORD;CS SERRIERES;305 Avenue Helvétia 07340 SERRIERES
7;Ardeche;GROUPEMENT NORD;CS ST AGREVE;Les Pres de Coussac 07320 ST AGREVE
7;Ardeche;GROUPEMENT NORD;CS ST FELICIEN;Rte de Colombier 07410 ST FELICIEN
7;Ardeche;GROUPEMENT NORD;CS ST PERAY;69 Avenue Gross Umstadt 07130 ST PERAY
7;Ardeche;GROUPEMENT NORD;CS TOURNON;7 Avenue de Nîmes 07300 TOURNON
7;Ardeche;GROUPEMENT NORD;CIS ALBOUSSIERE;Le Village 07440 ALBOUSSIERE
7;Ardeche;GROUPEMENT NORD;CPI ANDANCE;Rue du Colonel Meyrand 07340 ANDANCE
7;Ardeche;GROUPEMENT NORD;CPI ARDOIX;Le Grand Champs 07290 ARDOIX
7;Ardeche;GROUPEMENT NORD;CPI BOGY;Le Village 07340 BOGY
7;Ardeche;GROUPEMENT NORD;CPI BOULIEU LES ANNONAY;Rue Gris 07100 BOULIEU LES ANNONAY
7;Ardeche;GROUPEMENT NORD;CPI DAVEZIEUX;Rue de Vernosc 07430 DAVEZIEUX
7;Ardeche;GROUPEMENT NORD;CPI DESAIGNES;Les Ecoles 07570 DESAIGNES
7;Ardeche;GROUPEMENT NORD;CPI ECLASSAN;Le Village 07370 ECLASSAN
7;Ardeche;GROUPEMENT NORD;CPI EMPURANY;Le Village 07730 EMPURANY
7;Ardeche;GROUPEMENT NORD;CPI LALOUVESC;Chemin Grosjean 07520 LALOUVESC
7;Ardeche;GROUPEMENT NORD;CPI PREAUX;Le Village 07290 PREAUX
7;Ardeche;GROUPEMENT NORD;CPI QUINTENAS;La Terrasse 07290 QUINTENAS
7;Ardeche;GROUPEMENT NORD;CPI ROIFFIEUX;Le Village 07100 ROIFFIEUX
7;Ardeche;GROUPEMENT NORD;CPI ST ALBAN D'AY;Font Benite 07790 ST ALBAN D'AY
7;Ardeche;GROUPEMENT NORD;CPI ST MARCEL LES ANNONAY;Le Village 07100 ST MARCEL LES ANNONAY
7;Ardeche;GROUPEMENT NORD;CPI ST ROMAIN D'AY;Le Village 07290 ST ROMAIN D'AY
7;Ardeche;GROUPEMENT NORD;CPI VANOSC;Rte de Burdignes 07690 VANOSC
7;Ardeche;GROUPEMENT NORD;CPI VERNOSC LES ANNONAY;Le Bourg 07100 VERNOSC LES ANNONAY
7;Ardeche;GROUPEMENT NORD;CPI VILLEVOCANCE;Rue Moulin 07690 VILLEVOCANCE
7;Ardeche;GROUPEMENT NORD;CPI VOCANCE;Le Village 07690 VOCANCE
7;Ardeche;GROUPEMENT CENTRE;CSP PRIVAS;25 rue des Tanneurs 07000 PRIVAS
7;Ardeche;GROUPEMENT CENTRE;CS Sud Vallée du Rhône d'Ardèche;Quartier BRANSAS 07700 SAINT MARCEL D'Ardèche
7;Ardeche;GROUPEMENT CENTRE;CS LE CHEYLARD;Rue Louis Vincent 07160 LE CHEYLARD
7;Ardeche;GROUPEMENT CENTRE;CS CRUAS;Avenue de Provence 07350 CRUAS
7;Ardeche;GROUPEMENT CENTRE;CS LE POUZIN;8 Avenue de la Gare 07250 LE POUZIN
7;Ardeche;GROUPEMENT CENTRE;CS ST MARTIN DE VALAMAS;La Plaine 07310 ST MARTIN DE VALAMAS
7;Ardeche;GROUPEMENT CENTRE;CS ST SAUVEUR DE MONTAGUT;Rue des Ecoles 07190 ST SAUVEUR DE MONTAGUT
7;Ardeche;GROUPEMENT CENTRE;CS LE TEIL;Avenue Charles de Gaulle 07400 LE TEIL
7;Ardeche;GROUPEMENT CENTRE;CS VERNOUX EN VIVARAIS;31 rue Vincent d'Indy 07240 VERNOUX EN VIVARAIS
7;Ardeche;GROUPEMENT CENTRE;CS VIVIERS;5 avenue de la Gare 07220 VIVIERS
7;Ardeche;GROUPEMENT CENTRE;CS LA VOULTE;ZI Quai Jean Jaurès 07800 LA VOULTE
7;Ardeche;GROUPEMENT CENTRE;CPI CHALENCON;Rte de St Julien 07240 CHALENCON
7;Ardeche;GROUPEMENT CENTRE;CPI LES OLLIERES SUR EYRIEUX;Place de la Gare 07360 LES OLLIERES SUR EYRIEUX
7;Ardeche;GROUPEMENT CENTRE;CPI ST PIERREVILLE;Sibleyras 07190 ST PIERREVILLE
7;Ardeche;GROUPEMENT CENTRE;CPI ST REMEZE;Le Village 07700 ST REMEZE
7;Ardeche;GROUPEMENT SUD;CSP AUBENAS;39 rue de Tartary 07200 AUBENAS
7;Ardeche;GROUPEMENT SUD;CS LE BEAGE;Le Village 07630 LE BEAGE
7;Ardeche;GROUPEMENT SUD;CS BURZET;Grande Rue 07450 BURZET
7;Ardeche;GROUPEMENT SUD;CS COUCOURON;Place des Pompiers 07470 COUCOURON
7;Ardeche;GROUPEMENT SUD;CS JOYEUSE;ZI Le Chambon 07260 JOYEUSE
7;Ardeche;GROUPEMENT SUD;CS LABLACHERE;Rte de Les Vans 07230 LABLACHERE
7;Ardeche;GROUPEMENT SUD;CS LARGENTIERE;Les Vergnades 07110 LARGENTIERE
7;Ardeche;GROUPEMENT SUD;CS MONTPEZAT SOUS BAUZON;Le Village 07560 MONTPEZAT SOUS BAUZON
7;Ardeche;GROUPEMENT SUD;CS RUOMS;29 Rte de Pradons 07120 RUOMS
7;Ardeche;GROUPEMENT SUD;CS ST ETIENNE DE LUGDARES;07590 ST ETIENNE DE LUGDARES
7;Ardeche;GROUPEMENT SUD;CS THUEYTS;Quartier Le Paradis 07330 THUEYTS
7;Ardeche;GROUPEMENT SUD;CS VALLON PONT D'ARC;Le Moulin à Vent 07150 VALLON PONT D'ARC
7;Ardeche;GROUPEMENT SUD;CS VALS LES BAINS;Quai du Lt-Colonel Tourre 07600 VALS LES BAINS
7;Ardeche;GROUPEMENT SUD;CS LES VANS;Le Rousselet 07140 LES VANS
7;Ardeche;GROUPEMENT SUD;CS VILLENEUVE DE BERG;Quartier Beaufort 07170 VILLENEUVE DE BERG
7;Ardeche;GROUPEMENT SUD;CS FABRAS;Les Giraudes 07380 FABRAS
7;Ardeche;GROUPEMENT SUD;CPI BARNAS;Saint Théophrède 07330 BARNAS
7;Ardeche;GROUPEMENT SUD;CPI LABEGUDE;67 Route Nationale 102 07200 LABEGUDE
7;Ardeche;GROUPEMENT SUD;CPI LACHAPELLE SOUS AUBENAS;Le Cléaud 07200 LACHAPELLE SOUS AUBENAS
7;Ardeche;GROUPEMENT SUD;CPI LALEVADE D'ARDECHE;Le Touzet 07380 LALEVADE D'ARDECHE
7;Ardeche;GROUPEMENT SUD;CPI LAVILLEDIEU;Le Coudoulas 07170 LAVILLEDIEU
7;Ardeche;GROUPEMENT SUD;CPI LUSSAS;Le Village 07170 LUSSAS
7;Ardeche;GROUPEMENT SUD;CPI ORGNAC L'AVEN;Le Village 07150 ORGNAC L'AVEN
7;Ardeche;GROUPEMENT SUD;CPI ST CIRGUES EN MONTAGNE;Quartier Le Bouteirou 07510 ST CIRGUES EN MONTAGNE
7;Ardeche;GROUPEMENT SUD;CPI ST JEAN LE CENTENIER;Le Crouzet 07580 ST JEAN LE CENTENIER
7;Ardeche;GROUPEMENT SUD;CPI STE EULALIE;Le Village 07510 STE EULALIE
7;Ardeche;GROUPEMENT SUD;CPI VALGORGE;Le Mazel 07110 VALGORGE
8;Ardennes;GROUPEMENT CENTRE;CIS CHARLEVILLE-MEZIERES;27, rue de la vieille Meuse 08000 CHARLEVILLE-MEZIERES
8;Ardennes;GROUPEMENT CENTRE;CIS NOUVION SUR MEUSE;5, rue Etienne Dolet 08160 NOUVION SUR MEUSE
8;Ardennes;GROUPEMENT CENTRE;CIS NOUZONVILLE;1, place de Strasbourg 08700 NOUZONVILLE
8;Ardennes;GROUPEMENT CENTRE;CIS POIX TERRON;Route Nationale 51 08430 POIX TERRON
8;Ardennes;GROUPEMENT CENTRE;CIS SIGNY L'ABBAYE ;Route de Rocroi 08460 SIGNY L'ABBAYE
8;Ardennes;GROUPEMENT CENTRE;CIS SEDAN;1, rue du petit pont 08200 SEDAN
8;Ardennes;GROUPEMENT CENTRE;CIS CARIGNAN;5, rue des Faubourgs 08110 CARIGNAN
8;Ardennes;GROUPEMENT CENTRE;CIS MARGUT;5, rue de la Prairie 08370 MARGUT
8;Ardennes;GROUPEMENT CENTRE;CIS MOUZON;1, rue Moulin Lavigne 08210 MOUZON
8;Ardennes;GROUPEMENT CENTRE;CIS RAUCOURT ET FLABA;Lieu dit le Moulin Rue des Marronniers 08450 RAUCOURT ET FLABA
8;Ardennes;GROUPEMENT CENTRE;CIS VRIGNE AUX BOIS;12, rue pierre Vienot 08330 VRIGNE AUX BOIS
8;Ardennes;GROUPEMENT NORD;CIS BOGNY SUR MEUSE;13, rue Laurent Helmut 08120 BOGNY SUR MEUSE
8;Ardennes;GROUPEMENT NORD;CIS LIART;Rue de derrière les champs 08290 LIART
8;Ardennes;GROUPEMENT NORD;CIS RENWEZ;Chemin de la bergerie 08150 RENWEZ
8;Ardennes;GROUPEMENT NORD;CIS  REVIN;Rue Jean Jacques Rousseau 08500 REVIN
8;Ardennes;GROUPEMENT NORD;CIS AUVILLERS LES FORGES;4, Grande Rue 08260 AUVILLERS LES FORGES
8;Ardennes;GROUPEMENT NORD;CIS HAYBES;57, rue Saint Louis 08170 HAYBES
8;Ardennes;GROUPEMENT NORD;CIS GIVET;Rue Contamine 08600 GIVET
8;Ardennes;GROUPEMENT NORD;CIS MONTHERME;Rue Voltaire 08800 MONTHERME
8;Ardennes;GROUPEMENT NORD;CIS ROCROI;Rue des jardins Laramé 08230 ROCROI
8;Ardennes;GROUPEMENT NORD;CIS SIGNY LE PETIT;Rue des marais 08380 SIGNY LE PETIT
8;Ardennes;GROUPEMENT NORD;CIS VIREUX;Rue de la fonderie 08320 VIREUX
8;Ardennes;GROUPEMENT SUD;CSP Centre de Secours Renforcé VOUZIERS;Rue Albert Caquot 08400 VOUZIERS
8;Ardennes;GROUPEMENT SUD;CIS ATTIGNY;Chemin dit de Vaux Champagne 08130 ATTIGNY
8;Ardennes;GROUPEMENT SUD;CIS BUZANCY;Rue des tanneries 08240 BUZANCY
8;Ardennes;GROUPEMENT SUD;CIS GRANDPRE;Rue Montflix 08250 GRANDPRE
8;Ardennes;GROUPEMENT SUD;CIS MACHAULT;Rue de l'Orme 08310 MACHAULT
8;Ardennes;GROUPEMENT SUD;CIS MONTHOIS;Petite rue 08400 MONTHOIS
8;Ardennes;GROUPEMENT SUD;CIS LE CHESNE;Grande rue 08390 LE CHESNE
8;Ardennes;GROUPEMENT SUD;CIS RETHEL;ZAC de l'Etoile Rue Pierre Latécoère 08300 RETHEL
8;Ardennes;GROUPEMENT SUD;CIS ASFELD;Rue Chantereine 08190 ASFELD
8;Ardennes;GROUPEMENT SUD;CIS CHATEAU-PORCIEN;Rue du Champ de foire 08360 CHATEAU-PORCIEN
8;Ardennes;GROUPEMENT SUD;CIS CHAUMONT-PORCIEN;Place de la mairie 08220 CHAUMONT-PORCIEN
8;Ardennes;GROUPEMENT SUD;CIS JUNIVILLE;15, rue des écoles 08310 JUNIVILLE
8;Ardennes;GROUPEMENT SUD;CIS NOVION-PORCIEN;Rue du Stade 08270 NOVION-PORCIEN
8;Ardennes;GROUPEMENT SUD;CIS VOUZIERS;Quai Albert Caquot 08400 VOUZIERS
9;Ariege;GROUPEMENT TERRITORIAL;CSP PAMIERS;Voie Jules Védrines 09100 PAMIERS
9;Ariege;GROUPEMENT TERRITORIAL;CSP LAVELANET;Impasse Marchand 09300 LAVELANET
9;Ariege;GROUPEMENT TERRITORIAL;CIS BELESTA;Avenue de Lavelanet 09300 BELESTA
9;Ariege;GROUPEMENT TERRITORIAL;CPI DONEZAN;LE PLA 09460 DONEZAN
9;Ariege;GROUPEMENT TERRITORIAL;CIS LAROQUE D'OLMES;Avenue du 8 mai 1945 09600 LAROQUE D'OLMES
9;Ariege;GROUPEMENT TERRITORIAL;CIS LEZAT SUR LEZE;Route de Castagnac lieu dit Izam 09210 LEZAT SUR LEZE
9;Ariege;GROUPEMENT TERRITORIAL;CIS MAZERES;18 rue du Temple 09270 MAZERES
9;Ariege;GROUPEMENT TERRITORIAL;CIS MIREPOIX;Chemin Mestrise 09500 MIREPOIX
9;Ariege;GROUPEMENT TERRITORIAL;CIS SAVERDUN;Rue du Capus 09700 SAVERDUN
9;Ariege;GROUPEMENT TERRITORIAL;CIS VARILHES;50 avenue du 8 mai 1945 09120 VARILHES
9;Ariege;GROUPEMENT TERRITORIAL;CSP FOIX;Route de l'Hem 09000 FOIX
9;Ariege;GROUPEMENT TERRITORIAL;CSP SAINT-GIRONS;Avenue de Évadés de France 09200 SAINT-GIRONS
9;Ariege;GROUPEMENT TERRITORIAL;CIS AUZAT;Rue du Couvent 09220 AUZAT
9;Ariege;GROUPEMENT TERRITORIAL;CIS AX-LES-THERMES;Route de Vaychis SAVIGNAC LES ORMEAUX 09110 AX-LES-THERMES
9;Ariege;GROUPEMENT TERRITORIAL;CIS LA BASTIDE DE SEROU;Ensales 09240 LA BASTIDE DE SEROU
9;Ariege;GROUPEMENT TERRITORIAL;CIS CASTILLON-SENTEIN;Le Village 09800 CASTILLON-SENTEIN
9;Ariege;GROUPEMENT TERRITORIAL;CIS LE MAS D'AZIL;Rue de la Quère 09290 LE MAS D'AZIL
9;Ariege;GROUPEMENT TERRITORIAL;CIS MASSAT;Le Port 09320 MASSAT
9;Ariege;GROUPEMENT TERRITORIAL;CIS SEIX;La Baraque 09140 SEIX
9;Ariege;GROUPEMENT TERRITORIAL;CIS TARASCON S/ARIEGE;Route Arignac Les Platrières 09400 TARASCON S/ARIEGE
9;Ariege;GROUPEMENT TERRITORIAL;CIS VEBRE;RN 20 La Remise 09310 VEBRE
10;Aube;GROUPEMENT TERRITORIAL;CSP TROYES;27 chaussée du Vouldy 10000 TROYES
10;Aube;GROUPEMENT TERRITORIAL;CIS BREVIANDES;5 rue Hautefeuille 10450 BREVIANDES
10;Aube;GROUPEMENT TERRITORIAL;CIS CHAPELLE SAINT LUC (LA);4 bis rue Paul Langevin 10600 LA CHAPELLE SAINT LUC
10;Aube;GROUPEMENT TERRITORIAL;CIS NOES PRES TROYES (LES);13 bis rue de la République 10420 LES NOES PRES TROYES
10;Aube;GROUPEMENT TERRITORIAL;CIS PONT SAINTE MARIE;7 rue Narcisse Hautelin 10150 PONT SAINTE MARIE
10;Aube;GROUPEMENT TERRITORIAL;CIS RIVIERE DE CORPS (LA);Rue Jules Guesde 10440 LA RIVIERE DE CORPS
10;Aube;GROUPEMENT TERRITORIAL;CIS ROSIERES PRES TROYES;Rue Guibout 10430 ROSIERES PRES TROYES
10;Aube;GROUPEMENT TERRITORIAL;CIS SAINT ANDRE LES VERGERS;36 bis avenue du Maréchal Leclerc 10120 SAINT ANDRE LES VERGERS
10;Aube;GROUPEMENT TERRITORIAL;CIS SAINT JULIEN LES VILLAS;2 rue de Gentilly 10800 SAINT JULIEN LES VILLAS
10;Aube;GROUPEMENT TERRITORIAL;CIS SAINT PARRES AUX TERTRES;19 rue Pierre Curie Baires 10410 SAINT PARRES AU TERTRES
10;Aube;GROUPEMENT TERRITORIAL;CIS SAINTE SAVINE;12 rue Jules Hémard 10300 SAINTE SAVINE
10;Aube;GROUPEMENT TERRITORIAL;CIS AIX EN OTHE;place Thuillier 10160 AIX EN OTHE
10;Aube;GROUPEMENT TERRITORIAL;CIS ESTISSAC;route de Thuisy 10190 ESTISSAC
10;Aube;GROUPEMENT TERRITORIAL;CIS MARCILLY LE HAYER;7 rue des Vignes 10290 MARCILLY LE HAYER
10;Aube;GROUPEMENT TERRITORIAL;CIS MARIGNY LE CHATEL;Rue Roger Salengro 10350 MARIGNY LE CHATEL
10;Aube;GROUPEMENT TERRITORIAL;CIS MERY SUR SEINE;7 route d'Arcis 10170 MERY SUR SEINE
10;Aube;GROUPEMENT TERRITORIAL;CIS NOGENT SUR SEINE;avenue Saint Roch 10400 NOGENT SUR SEINE
10;Aube;GROUPEMENT TERRITORIAL;CIS ROMILLY SUR SEINE;53 Rue Milford Haven 10100 ROMILLY SUR SEINE
10;Aube;GROUPEMENT TERRITORIAL;CIS VILLENAUXE LA GRANDE;Les Prés du Château 10370 VILLENAUXE LA GRANDE
10;Aube;GROUPEMENT TERRITORIAL;CIS ARCIS SUR AUBE;100 route de Paris 10700 ARCIS SUR AUBE
10;Aube;GROUPEMENT TERRITORIAL;CIS BOUILLY;2 rue Lorin Chevalier 10320 BOUILLY
10;Aube;GROUPEMENT TERRITORIAL;CIS CHAOURCE;12 rue des roises 10210 CHAOURCE
10;Aube;GROUPEMENT TERRITORIAL;CIS ERVY LE CHATEL;13 rue Louis Pasteur 10130 ERVY LE CHATEL
10;Aube;GROUPEMENT TERRITORIAL;CIS LUSIGNY SUR BARSE;8 rue Raymond Poincaré 10270 LUSIGNY SUR BARSE
10;Aube;GROUPEMENT TERRITORIAL;CIS MAILLY LE CAMP;22 rue Pasteur 10230 MAILLY LE CAMP
10;Aube;GROUPEMENT TERRITORIAL;CIS PINEY;rue Poirier au Loup 10220 PINEY
10;Aube;GROUPEMENT TERRITORIAL;CIS SAINT PARRES LES VAUDES;1 Rue des dahlias 10260 SAINT PARRES LES VAUDES
10;Aube;GROUPEMENT TERRITORIAL;CIS RAMERUPT;22, rue Charles Delaunay 10240 RAMERUPT
10;Aube;GROUPEMENT TERRITORIAL;CIS BAR SUR AUBE;29 rue Louis Desprez 10200 BAR SUR AUBE
10;Aube;GROUPEMENT TERRITORIAL;CIS BAR SUR SEINE;3 faubourg de Champagne 10110  BAR SUR SEINE
10;Aube;GROUPEMENT TERRITORIAL;CIS BRIENNE LE CHATEAU;7 boulevard Napoléon 10500 BRIENNE LE CHATEAU
10;Aube;GROUPEMENT TERRITORIAL;CIS CHAVANGES;5 route Montmorency 10330  CHAVANGES
10;Aube;GROUPEMENT TERRITORIAL;CIS ESSOYES;25 rue de la gare 10360 ESSOYES
10;Aube;GROUPEMENT TERRITORIAL;CIS MUSSY SUR SEINE;Rue Paul Terrillon 10250 MUSSY SUR SEINE
10;Aube;GROUPEMENT TERRITORIAL;CIS LES RICEYS;La herse haute Rive 10340 LES RICEYS
10;Aube;GROUPEMENT TERRITORIAL;CIS VENDEUVRE SUR BARSE;77 grande rue 10140 VENDEUVRE SUR BARSE
11;Aude;GROUPEMENT OUEST;CSP CARCASSONNE;Avenue BUNEAU VARILLA 11000 CARCASSONNE
11;Aude;GROUPEMENT OUEST;CS CASTELNAUDARY;Avenue ARNAUD VIDAL 11400 CASTELNAUDARY
11;Aude;GROUPEMENT OUEST;CIS ALZONNE;Rue MOULIN 11170 ALZONNE
11;Aude;GROUPEMENT OUEST;CIS AZILLE;Avenue Des CATHARES 11700 AZILLE
11;Aude;GROUPEMENT OUEST;CIS BELPECH;4 Rue SAINT JEAN 11420 BELPECH
11;Aude;GROUPEMENT OUEST;CIS BRAM;20 Rue MONTSEGUR 11150 BRAM
11;Aude;GROUPEMENT OUEST;CIS CAPENDU;27 Avenue LANGUEDOC 11700 CAPENDU
11;Aude;GROUPEMENT OUEST;CIS CAUNES MINERVOIS;LES COURTALS 11160 CAUNES MINERVOIS
11;Aude;GROUPEMENT OUEST;CIS CUXAC CABARDES;LE VILLAGE 11390 CUXAC CABARDES
11;Aude;GROUPEMENT OUEST;CIS LA REDORTE;1 Lotissement ARTISANAL 11700 LA REDORTE
11;Aude;GROUPEMENT OUEST;CIS LAGRASSE;Route de RIBAUTE 11220 LAGRASSE
11;Aude;GROUPEMENT OUEST;CIS LAURE MINERVOIS;Avenue Des ECOLES 11700 LAURE MINERVOIS
11;Aude;GROUPEMENT OUEST;CIS MONTREAL;Rue De La MAIRIE 11290 MONTREAL
11;Aude;GROUPEMENT OUEST;CIS MOUTHOUMET;LE PURGATOIRE 11330 MOUTHOUMET
11;Aude;GROUPEMENT OUEST;CIS PEYRIAC MINERVOIS;Rue Du STADE 11160 PEYRIAC MINERVOIS
11;Aude;GROUPEMENT OUEST;CIS PUICHERIC;Avenue FRANCOIS MITTERAND 11700 PUICHERIC
11;Aude;GROUPEMENT OUEST;CIS RIEUX MINERVOIS;RUE JEAN BOUIN 11160 RIEUX MINERVOIS
11;Aude;GROUPEMENT OUEST;CIS SALLES SUR L'HERS;ZONE ARTISANALE CARDONA 11410 SALLES SUR L'HERS
11;Aude;GROUPEMENT OUEST;CIS SALSIGNE;CHEMIN DEPARTEMENTAL 11 11600 SALSIGNE
11;Aude;GROUPEMENT OUEST;CIS TREBES;ROUTE MINERVOISE 11800 TREBES
11;Aude;GROUPEMENT EST;CSP NARBONNE;PLACE DES CEVENNES 11100 NARBONNE
11;Aude;GROUPEMENT EST;CS COURSAN;AVENUE GUSTAVE EIFFEL ZA LA CONDAMINE 11110 COURSAN
11;Aude;GROUPEMENT EST;CS FLEURY;RUE JEAN JAURES 11560 FLEURY
11;Aude;GROUPEMENT EST;CS GRUISSAN;AVENUE JOSEPH CAMP 11430 GRUISSAN
11;Aude;GROUPEMENT EST;CS LEUCATE;AVENUE FRANCIS VALS 11370 LEUCATE
11;Aude;GROUPEMENT EST;CS LEZIGNAN;RUE DES GARRIGUES 11200 LEZIGNAN
11;Aude;GROUPEMENT EST;CS PORT LA NOUVELLE;BD FRANCIS VALS 11210 PORT LA NOUVELLE
11;Aude;GROUPEMENT EST;CS SIGEAN;AVENUE DE PERPIGNAN  SIGEAN
11;Aude;GROUPEMENT EST;CIS BIZE MINERVOIS;3 ESPLANADE DU CHAMP DE FOIRE 11120 BIZE MINERVOIS
11;Aude;GROUPEMENT EST;CIS DURBAN;AVENUE DE NARBONNE 11360 DURBAN
11;Aude;GROUPEMENT EST;CIS FABREZAN;193 RUE DES ECOLES 11200 FABREZAN
11;Aude;GROUPEMENT EST;CIS LAPALME;11480 LAPALME
11;Aude;GROUPEMENT EST;CIS SALLELES D'AUDE;AVENUE EMPARE 11590 SALLELES D'AUDE
11;Aude;GROUPEMENT EST;CIS SALLES D'AUDE;CHEMIN DES AMANDIERS 11110 SALLES D'AUDE
11;Aude;GROUPEMENT EST;CIS SAINT LAURENT DE LA CABRERISSE;11220 SAINT LAURENT DE LA CABRERISSE
11;Aude;GROUPEMENT EST;CIS SAINT NAZAIRE D'AUDE;AVENUE DE LA REPUBLIQUE 11120 SAINT NAZAIRE D'AUDE
11;Aude;GROUPEMENT EST;CIS TUCHAN;RUE SAINTE BARBE 11350 TUCHAN
11;Aude;GROUPEMENT SUD;CS LIMOUX;RUE PORTE SAINT JEAN 11300 LIMOUX
11;Aude;GROUPEMENT SUD;CS QUILLAN;AVENUE FRANCOIS MITTERAND 11500 QUILLAN
11;Aude;GROUPEMENT SUD;CIS AXAT;11140 AXAT
11;Aude;GROUPEMENT SUD;CIS BELCAIRE;13 RUE PETITE VERSANE 11340 BELCAIRE
11;Aude;GROUPEMENT SUD;CIS CHALABRE;LA PLAINE SAINT PIERRE 11230 CHALABRE
11;Aude;GROUPEMENT SUD;CIS COUIZA;LOT CONDAMINE 11190 COUIZA
